Order ID,Created At,Customer ID,Customer Email,Product Title,Variant Title,Quantity,Unit Price,Total Discount,Total,Financial Status,Country,Sales Channel
#2995,2025-12-11 14:17:20,CUST-01384,ben.wagner613@example.com,Recycled Glass Vase,Smoke,1,41.39,0.0,41.39,pending,DE,online_store
#2995,2025-12-11 14:17:20,CUST-01384,ben.wagner613@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.4,0.0,18.4,pending,DE,online_store
#2995,2025-12-11 14:17:20,CUST-01384,ben.wagner613@example.com,Merino Wool Beanie,Forest,1,31.99,0.0,31.99,pending,DE,online_store
#1307,2025-12-11 15:23:46,CUST-00815,tom.hartmann77@example.com,Botanical Print A3,Olive,1,28.15,0.0,28.15,paid,FR,pos
#3733,2025-12-11 16:38:33,CUST-01334,liam.schmidt752@example.com,Organic Cotton Tote,Navy,1,15.07,3.57,11.5,paid,FR,online_store
#3733,2025-12-11 16:38:33,CUST-01334,liam.schmidt752@example.com,Merino Wool Beanie,Black,1,32.28,7.76,24.52,paid,FR,online_store
#3733,2025-12-11 16:38:33,CUST-01334,liam.schmidt752@example.com,Organic Cotton Tote,Navy,1,15.07,3.57,11.5,paid,FR,online_store
#2262,2025-12-11 17:28:39,CUST-00958,max.neumann284@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.91,0.0,17.91,paid,DE,online_store
#2262,2025-12-11 17:28:39,CUST-00958,max.neumann284@example.com,Organic Cotton Tote,Cream,1,15.05,0.0,15.05,paid,DE,online_store
#2262,2025-12-11 17:28:39,CUST-00958,max.neumann284@example.com,Soy Wax Candle — Cedar,Single,3,24.56,0.0,73.68,paid,DE,online_store
#3833,2025-12-12 08:31:29,CUST-01209,jonas.becker394@example.com,Soy Wax Candle — Cedar,Set of 3,2,23.44,0.0,46.88,paid,DE,online_store
#1677,2025-12-12 09:03:29,CUST-00880,laura.klein148@example.com,Organic Cotton Tote,Cream,1,14.66,0.0,14.66,paid,DE,draft_order
#1652,2025-12-12 09:18:59,CUST-01077,anna.neumann445@example.com,Soy Wax Candle — Cedar,Single,1,23.51,0.0,23.51,paid,US,online_store
#1652,2025-12-12 09:18:59,CUST-01077,anna.neumann445@example.com,Linen Throw Blanket,Charcoal,1,80.8,0.0,80.8,paid,US,online_store
#1652,2025-12-12 09:18:59,CUST-01077,anna.neumann445@example.com,Linen Throw Blanket,Charcoal,1,80.8,0.0,80.8,paid,US,online_store
#2063,2025-12-12 11:09:51,CUST-01401,mia.hoffmann188@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.36,0.0,18.36,refunded,FR,online_store
#1366,2025-12-12 12:49:04,CUST-00984,paul.wagner703@example.com,Walnut Serving Board,Large,1,52.97,0.0,52.97,paid,DE,online_store
#1366,2025-12-12 12:49:04,CUST-00984,paul.wagner703@example.com,Recycled Glass Vase,Amber,1,41.58,0.0,41.58,paid,DE,online_store
#1945,2025-12-12 14:37:23,CUST-00032,paul.richter622@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.53,0.0,18.53,paid,US,instagram
#2154,2025-12-12 15:35:03,CUST-00190,lena.hartmann130@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.2,0.0,24.2,paid,US,online_store
#1857,2025-12-12 16:05:40,CUST-01375,laura.koch95@example.com,Organic Cotton Tote,Navy,1,15.24,0.0,15.24,paid,DE,online_store
#3630,2025-12-12 16:18:28,CUST-00872,anna.schmidt56@example.com,Soy Wax Candle — Cedar,Single,1,24.18,0.0,24.18,paid,DE,online_store
#3961,2025-12-12 17:26:44,CUST-01054,tom.richter227@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.52,0.0,17.52,paid,GB,online_store
#2999,2025-12-12 19:05:24,CUST-01477,clara.koch117@example.com,Stoneware Dinner Plate Set,Set of 4,1,97.22,0.0,97.22,paid,DE,online_store
#2098,2025-12-12 20:02:04,CUST-01506,jonas.wagner703@example.com,Soy Wax Candle — Cedar,Single,1,24.35,0.0,24.35,paid,US,online_store
#4489,2025-12-12 20:44:27,CUST-00189,laura.schwarz812@example.com,Stoneware Dinner Plate Set,Set of 6,1,93.34,0.0,93.34,paid,NL,online_store
#4489,2025-12-12 20:44:27,CUST-00189,laura.schwarz812@example.com,Aurora Ceramic Mug,White / 350ml,1,18.48,0.0,18.48,paid,NL,online_store
#1010,2025-12-12 21:47:04,CUST-00184,anna.richter290@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.68,0.0,24.68,paid,FR,draft_order
#1010,2025-12-12 21:47:04,CUST-00184,anna.richter290@example.com,Merino Wool Beanie,Oat,1,32.74,0.0,32.74,PAID,FR,draft_order
#4368,2025-12-12 23:06:16,CUST-00473,liam.braun571@example.com,Linen Throw Blanket,Rust,1,78.89,0.0,78.89,paid,US,instagram
#4349,2025-12-13 08:59:32,CUST-01388,paul.krueger774@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.07,0.0,24.07,paid,AT,online_store
#1771,2025-12-13 10:51:11,CUST-00092,felix.hoffmann594@example.com,Botanical Print A3,Fern,1,28.62,0.0,28.62,paid,GB,instagram
#1771,2025-12-13 10:51:11,CUST-00092,felix.hoffmann594@example.com,Stoneware Dinner Plate Set,Set of 4,1,97.32,0.0,97.32,paid,GB,instagram
#2858,2025-12-13 11:16:36,CUST-00657,mia.koch406@example.com,Merino Wool Beanie,Oat,1,32.01,0.0,32.01,paid,US,online_store
#2858,2025-12-13 11:16:36,CUST-00657,mia.koch406@example.com,Brass Pour-Over Stand,Standard,1,68.92,0.0,68.92,paid,US,online_store
#2858,2025-12-13 11:16:36,CUST-00657,mia.koch406@example.com,Soy Wax Candle — Cedar,Single,1,24.54,0.0,24.54,paid,US,online_store
#2858,2025-12-13 11:16:36,CUST-00657,mia.koch406@example.com,Brass Pour-Over Stand,Standard,1,68.92,0.0,68.92,paid,US,online_store
#4465,2025-12-13 11:45:33,CUST-01177,max.fischer288@example.com,Botanical Print A3,Fern,2,28.51,0.0,57.02,paid,NL,pos
#4465,2025-12-13 11:45:33,CUST-01177,max.fischer288@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.15,0.0,18.15,paid,NL,pos
#3440,2025-12-13 12:28:12,CUST-00079,marie.neumann815@example.com,Soy Wax Candle — Cedar,Single,1,23.73,0.0,23.73,refunded,NL,pos
#3026,2025-12-13 12:31:30,CUST-00049,clara.krueger714@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.64,0.0,24.64,paid,CH,online_store
#3026,2025-12-13 12:31:30,CUST-00049,clara.krueger714@example.com,Recycled Glass Vase,Smoke,1,41.81,0.0,41.81,paid,CH,online_store
#3933,2025-12-13 13:41:09,CUST-00760,luis.hartmann688@example.com,Merino Wool Beanie,Forest,1,32.21,0.0,32.21,paid,US,online_store
#2791,2025-12-13 13:47:23,CUST-00179,mia.koch935@example.com,Linen Throw Blanket,Natural,1,80.92,0.0,80.92,paid,DE,online_store
#2791,2025-12-13 13:47:23,CUST-00179,mia.koch935@example.com,Organic Cotton Tote,Navy,1,15.06,0.0,15.06,paid,DE,online_store
#2791,2025-12-13 13:47:23,CUST-00179,mia.koch935@example.com,Organic Cotton Tote,Navy,1,15.28,0.0,15.28,paid,DE,online_store
#2974,2025-12-13 14:01:21,CUST-00473,liam.braun571@example.com,Merino Wool Beanie,Oat,1,31.89,0.0,31.89,paid,US,online_store
#1875,2025-12-13 14:13:10,CUST-00409,laura.wolf471@example.com,Walnut Serving Board,Small,1,53.38,12.98,40.4,paid,AT,draft_order
#3450,2025-12-13 15:13:26,CUST-01018,jonas.richter761@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.59,0.0,17.59,paid,US,online_store
#3450,2025-12-13 15:13:26,CUST-01018,jonas.richter761@example.com,Soy Wax Candle — Cedar,Single,1,23.71,0.0,23.71,paid,US,online_store
#4080,2025-12-13 16:15:57,CUST-00284,nina.wolf643@example.com,Soy Wax Candle — Cedar,Single,1,23.62,0.0,23.62,pending,DE,online_store
#4080,2025-12-13 16:15:57,CUST-00284,nina.wolf643@example.com,Botanical Print A3,Olive,1,28.55,0.0,28.55,pending,DE,online_store
#4080,2025-12-13 16:15:57,CUST-00284,nina.wolf643@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.06,0.0,18.06,pending,,online_store
#2193,2025-12-13 16:20:04,CUST-01042,liam.hartmann573@example.com,Organic Cotton Tote,Cream,1,15.42,0.0,15.42,PAID,DE,instagram
#2193,2025-12-13 16:20:04,CUST-01042,liam.hartmann573@example.com,Botanical Print A3,Eucalyptus,2,27.94,0.0,55.88,paid,DE,instagram
#3128,2025-12-13 17:39:08,CUST-00189,laura.schwarz812@example.com,Linen Throw Blanket,Natural,1,79.83,0.0,79.83,paid,NL,online_store
#3128,2025-12-13 17:39:08,CUST-00189,laura.schwarz812@example.com,Organic Cotton Tote,Navy,1,14.65,0.0,14.65,paid,NL,online_store
#3282,2025-12-13 17:42:52,CUST-01634,laura.schwarz599@example.com,Organic Cotton Tote,Cream,1,15.29,0.0,,paid,US,online_store
#1959,2025-12-13 19:06:22,CUST-01448,felix.becker138@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.36,0.0,23.36,paid,DE,draft_order
#3776,2025-12-13 19:23:34,CUST-00353,clara.koch27@example.com,Organic Cotton Tote,Navy,1,14.83,0.0,14.83,paid,FR,online_store
#4092,2025-12-13 19:26:33,CUST-01176,luis.mueller702@example.com,Aurora Ceramic Mug,White / 350ml,1,18.18,2.36,15.82,paid,DE,online_store
#1826,2025-12-13 19:57:10,CUST-00528,laura.wolf390@example.com,Recycled Glass Vase,Amber,1,42.97,0.0,42.97,paid,NL,online_store
#2391,2025-12-13 20:59:28,CUST-00112,tom.mueller306@example.com,Soy Wax Candle — Cedar,Single,1,24.14,0.0,24.14,paid,FR,instagram
#4309,2025-12-13 21:03:20,CUST-00691,emma.schwarz790@example.com,Botanical Print A3,Olive,1,28.74,0.0,28.74,paid,CH,instagram
#3321,2025-12-13 21:34:01,CUST-00139,mia.koch501@example.com,Aurora Ceramic Mug,White / 350ml,1,17.56,0.0,17.56,paid,US,online_store
#3722,2025-12-13 23:45:50,CUST-00577,jonas.hoffmann603@example.com,Aurora Ceramic Mug,White / 350ml,1,18.06,0.0,18.06,paid,GB,online_store
#2441,2025-12-13 23:46:02,CUST-01082,julia.fischer297@example.com,Soy Wax Candle — Cedar,Set of 3,1,24.03,0.0,24.03,paid,FR,online_store
#1964,2025-12-14 03:50:00,CUST-00963,tom.koch985@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.74,0.0,17.74,paid,FR,online_store
#4408,2025-12-14 06:31:31,CUST-00277,ben.weber604@example.com,Linen Throw Blanket,Rust,1,79.21,0.0,79.21,paid,US,pos
#2414,2025-12-14 10:59:02,CUST-00329,max.fischer558@example.com,Botanical Print A3,Eucalyptus,2,28.22,6.14,50.3,paid,US,instagram
#3405,2025-12-14 12:18:38,CUST-00394,noah.wagner404@example.com,Walnut Serving Board,Small,1,52.88,0.0,52.88,paid,US,instagram
#3405,2025-12-14 12:18:38,CUST-00394,noah.wagner404@example.com,Linen Throw Blanket,Natural,3,79.96,0.0,239.88,paid,US,instagram
#2751,2025-12-14 12:43:44,CUST-00874,ben.schwarz415@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.72,0.0,23.72,paid,US,online_store
#2751,2025-12-14 12:43:44,CUST-00874,ben.schwarz415@example.com,Organic Cotton Tote,Navy,1,15.1,0.0,15.1,paid,US,online_store
#1313,2025-12-14 14:27:55,CUST-01517,sofia.hoffmann290@example.com,Stoneware Dinner Plate Set,Set of 6,1,98.84,0.0,98.84,paid,FR,online_store
#3651,2025-12-14 15:02:28,CUST-00634,lena.becker879@example.com,Merino Wool Beanie,Black,1,31.83,0.0,31.83,paid,DE,online_store
#3651,2025-12-14 15:02:28,CUST-00634,lena.becker879@example.com,Walnut Serving Board,Small,1,52.43,0.0,52.43,paid,DE,online_store
#4236,2025-12-14 15:05:33,CUST-00569,marie.hartmann579@example.com,Merino Wool Beanie,Forest,3,31.53,0.0,94.59,paid,DE,pos
#2708,2025-12-14 15:51:55,CUST-01324,lena.hoffmann466@example.com,Walnut Serving Board,Large,2,54.43,0.0,108.86,paid,DE,instagram
#1879,2025-12-14 15:57:51,CUST-00657,mia.koch406@example.com,Walnut Serving Board,Large,1,53.89,0.0,53.89,paid,US,online_store
#3996,2025-12-14 16:15:34,CUST-01582,luis.klein410@example.com,Recycled Glass Vase,Smoke,2,42.36,20.44,64.28,paid,US,instagram
#3564,2025-12-14 17:10:10,CUST-00901,lena.neumann913@example.com,Recycled Glass Vase,Amber,1,42.63,0.0,42.63,paid,FR,online_store
#3105,2025-12-14 17:27:01,CUST-00052,tom.becker521@example.com,Organic Cotton Tote,Navy,1,15.08,0.0,15.08,paid,DE,online_store
#1729,2025-12-14 19:05:51,CUST-00529,anna.krueger836@example.com,Organic Cotton Tote,Cream,1,15.27,0.0,15.27,paid,NL,online_store
#1729,2025-12-14 19:05:51,CUST-00529,anna.krueger836@example.com,Botanical Print A3,Olive,1,28.68,0.0,28.68,paid,NL,online_store
#4497,2025-12-14 19:41:58,CUST-00933,ben.koch494@example.com,Organic Cotton Tote,Navy,1,14.92,0.0,14.92,paid,FR,online_store
#4497,2025-12-14 19:41:58,CUST-00933,ben.koch494@example.com,Soy Wax Candle — Cedar,Single,1,23.53,0.0,23.53,paid,FR,online_store
#4497,2025-12-14 19:41:58,CUST-00933,ben.koch494@example.com,Soy Wax Candle — Cedar,Single,1,23.53,0.0,23.53,paid,FR,online_store
#4497,2025-12-14 19:41:58,CUST-00933,ben.koch494@example.com,Organic Cotton Tote,Navy,1,14.92,0.0,14.92,paid,FR,online_store
#4416,2025-12-14 19:59:30,CUST-01594,sofia.schmidt368@example.com,Organic Cotton Tote,Cream,1,15.23,0.0,15.23,paid,AT,instagram
#1016,2025-12-14 20:04:37,CUST-01305,erik.schwarz17@example.com,Soy Wax Candle — Cedar,Single,1,23.92,0.0,23.92,paid,NL,online_store
#2430,2025-12-14 20:29:56,CUST-00120,luis.schmidt359@example.com,Botanical Print A3,Eucalyptus,1,28.45,3.01,25.44,refunded,DE,online_store
#3689,2025-12-14 23:50:39,CUST-00276,erik.krueger942@example.com,Linen Throw Blanket,Natural,3,78.9,0.0,236.7,paid,US,instagram
#1655,2025-12-15 07:09:29,CUST-01187,julia.weber955@example.com,Stoneware Dinner Plate Set,Set of 6,1,97.23,0.0,97.23,paid,DE,online_store
#1655,2025-12-15 07:09:29,CUST-01187,julia.weber955@example.com,Aurora Ceramic Mug,Sage / 350ml,2,17.56,0.0,35.12,paid,DE,online_store
#1655,2025-12-15 07:09:29,CUST-01187,julia.weber955@example.com,Aurora Ceramic Mug,White / 350ml,1,17.84,0.0,17.84,paid,DE,online_store
#4224,2025-12-15 09:05:47,CUST-01055,mia.mueller214@example.com,Merino Wool Beanie,Oat,2,32.24,0.0,64.48,paid,GB,instagram
#3854,2025-12-15 10:22:13,CUST-01361,luis.krueger581@example.com,Linen Throw Blanket,Rust,2,79.49,0.0,158.98,paid,DE,online_store
#2626,2025-12-15 12:13:12,CUST-00189,laura.schwarz812@example.com,Botanical Print A3,Olive,1,27.43,0.0,27.43,paid,NL,online_store
#1292,2025-12-15 12:40:20,CUST-00150,tom.hartmann189@example.com,Recycled Glass Vase,Smoke,1,41.8,0.0,41.8,paid,CH,online_store
#1292,2025-12-15 12:40:20,CUST-00150,tom.hartmann189@example.com,Walnut Serving Board,Small,1,53.92,0.0,53.92,paid,CH,online_store
#1700,2025-12-15 12:50:04,CUST-00148,lena.richter56@example.com,Walnut Serving Board,Small,2,53.79,0.0,107.58,paid,US,online_store
#1700,2025-12-15 12:50:04,CUST-00148,lena.richter56@example.com,Walnut Serving Board,Large,1,54.33,0.0,54.33,paid,US,online_store
#4426,2025-12-15 13:41:13,CUST-01237,clara.krueger536@example.com,Aurora Ceramic Mug,White / 350ml,1,18.5,0.0,18.5,paid,AT,online_store
#3196,2025-12-15 13:50:26,CUST-01209,jonas.becker394@example.com,Merino Wool Beanie,Forest,1,32.44,0.0,32.44,paid,DE,online_store
#3196,2025-12-15 13:50:26,CUST-01209,jonas.becker394@example.com,Merino Wool Beanie,Black,1,31.53,0.0,31.53,paid,DE,online_store
#3196,2025-12-15 13:50:26,CUST-01209,jonas.becker394@example.com,Aurora Ceramic Mug,White / 350ml,1,17.92,0.0,17.92,paid,DE,online_store
#3870,2025-12-15 14:19:23,CUST-00548,lena.neumann467@example.com,Soy Wax Candle — Cedar,Single,2,23.69,0.0,47.38,paid,FR,online_store
#3870,2025-12-15 14:19:23,CUST-00548,lena.neumann467@example.com,Recycled Glass Vase,Smoke,1,43.23,0.0,43.23,paid,FR,online_store
#3766,2025-12-15 14:35:46,CUST-00098,ben.hoffmann394@example.com,Aurora Ceramic Mug,White / 350ml,1,17.79,0.0,17.79,paid,US,online_store
#3952,2025-12-15 15:30:27,CUST-00075,jonas.becker831@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.75,0.0,17.75,paid,DE,online_store
#3115,2025-12-15 17:55:37,CUST-00208,felix.mueller675@example.com,Soy Wax Candle — Cedar,Single,3,23.79,0.0,71.37,paid,US,online_store
#2243,2025-12-16 09:21:51,CUST-00103,luis.wolf913@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.25,0.0,18.25,paid,US,online_store
#2243,2025-12-16 09:21:51,CUST-00103,luis.wolf913@example.com,Walnut Serving Board,Small,1,54.38,0.0,54.38,paid,US,online_store
#2776,2025-12-16 09:23:02,CUST-00551,noah.mueller664@example.com,Walnut Serving Board,Large,3,54.6,0.0,163.8,paid,DE,online_store
#2776,2025-12-16 09:23:02,CUST-00551,noah.mueller664@example.com,Aurora Ceramic Mug,Black / 350ml,2,18.1,0.0,36.2,paid,DE,online_store
#2776,2025-12-16 09:23:02,CUST-00551,noah.mueller664@example.com,Brass Pour-Over Stand,Standard,1,68.2,0.0,68.2,paid,DE,online_store
#1418,2025-12-16 10:57:46,CUST-00401,noah.braun816@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.73,0.0,17.73,paid,AT,online_store
#1418,2025-12-16 10:57:46,CUST-00401,noah.braun816@example.com,Merino Wool Beanie,Black,1,31.72,0.0,31.72,paid,AT,online_store
#1418,2025-12-16 10:57:46,CUST-00401,noah.braun816@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.73,0.0,17.73,paid,AT,online_store
#2474,2025-12-16 11:08:04,CUST-01266,sofia.weber123@example.com,Recycled Glass Vase,Smoke,1,43.22,0.0,43.22,paid,DE,online_store
#3679,2025-12-16 12:15:25,CUST-01069,julia.wagner310@example.com,Linen Throw Blanket,Charcoal,1,77.85,0.0,77.85,paid,DE,online_store
#2022,2025-12-16 12:29:19,CUST-00394,noah.wagner404@example.com,Merino Wool Beanie,Black,1,32.89,0.0,32.89,paid,US,online_store
#2022,2025-12-16 12:29:19,CUST-00394,noah.wagner404@example.com,Organic Cotton Tote,Cream,1,15.42,0.0,15.42,paid,US,online_store
#1115,2025-12-16 13:45:56,CUST-00872,anna.schmidt56@example.com,Aurora Ceramic Mug,White / 350ml,2,18.35,0.0,36.7,paid,DE,instagram
#3670,2025-12-16 14:09:38,CUST-01652,emma.klein127@example.com,Linen Throw Blanket,Charcoal,1,79.1,0.0,79.1,paid,GB,instagram
#2137,2025-12-16 15:05:02,CUST-01538,paul.becker843@example.com,Aurora Ceramic Mug,White / 350ml,1,17.77,0.0,17.77,paid,DE,online_store
#2608,2025-12-16 16:45:05,CUST-01114,julia.wagner931@example.com,Organic Cotton Tote,Navy,2,14.66,6.06,23.26,paid,CH,online_store
#2558,2025-12-16 16:48:19,CUST-00246,anna.schwarz544@example.com,Soy Wax Candle — Cedar,Single,2,23.75,0.0,47.5,paid,DE,online_store
#2925,2025-12-16 17:02:05,CUST-01169,mia.klein564@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.16,0.0,18.16,paid,DE,online_store
#2925,2025-12-16 17:02:05,CUST-01169,mia.klein564@example.com,Linen Throw Blanket,Natural,2,77.57,0.0,155.14,paid,DE,online_store
#2925,2025-12-16 17:02:05,CUST-01169,mia.klein564@example.com,Organic Cotton Tote,Cream,2,14.97,0.0,29.94,paid,DE,online_store
#2925,2025-12-16 17:02:05,CUST-01169,mia.klein564@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.16,0.0,18.16,paid,DE,online_store
#3667,2025-12-16 17:16:18,CUST-00966,julia.mueller270@example.com,Soy Wax Candle — Cedar,Single,1,24.27,0.0,24.27,paid,DE,online_store
#3197,2025-12-16 17:28:15,CUST-00954,jonas.mueller89@example.com,Organic Cotton Tote,Cream,1,14.99,0.0,14.99,paid,CH,draft_order
#3197,2025-12-16 17:28:15,CUST-00954,jonas.mueller89@example.com,Soy Wax Candle — Cedar,Set of 3,1,23.66,0.0,23.66,paid,CH,draft_order
#2212,2025-12-16 19:30:26,CUST-01201,marie.weber701@example.com,Organic Cotton Tote,Navy,1,15.33,0.0,15.33,paid,GB,online_store
#3972,2025-12-16 19:42:55,CUST-01236,mia.wagner540@example.com,Linen Throw Blanket,Charcoal,1,77.56,0.0,77.56,paid,CH,instagram
#2683,2025-12-16 20:45:08,CUST-00626,paul.hartmann536@example.com,Merino Wool Beanie,Forest,1,32.56,0.0,32.56,paid,US,online_store
#1165,2025-12-16 22:33:22,CUST-00632,nina.weber522@example.com,Linen Throw Blanket,Charcoal,1,77.32,0.0,77.32,paid,DE,online_store
#1165,2025-12-16 22:33:22,CUST-00632,nina.weber522@example.com,Linen Throw Blanket,Natural,1,78.14,0.0,78.14,paid,DE,online_store
#4365,2025-12-17 07:12:41,CUST-00187,anna.hoffmann245@example.com,Walnut Serving Board,Small,2,55.57,0.0,111.14,paid,GB,online_store
#1681,2025-12-17 12:02:16,CUST-00500,nina.koch232@example.com,Linen Throw Blanket,Natural,1,79.01,0.0,79.01,paid,DE,online_store
#3785,2025-12-17 17:15:56,CUST-00179,mia.koch935@example.com,Aurora Ceramic Mug,Sage / 350ml,1,18.22,0.0,18.22,paid,DE,draft_order
#2911,2025-12-17 17:53:08,CUST-01601,noah.schmidt172@example.com,Merino Wool Beanie,Black,1,31.34,0.0,31.34,paid,GB,online_store
#2911,2025-12-17 17:53:08,CUST-01601,noah.schmidt172@example.com,Linen Throw Blanket,Rust,2,79.19,0.0,158.38,paid,GB,online_store
#2911,2025-12-17 17:53:08,CUST-01601,noah.schmidt172@example.com,Linen Throw Blanket,Natural,1,78.2,0.0,78.2,paid,GB,online_store
#3828,2025-12-17 18:06:59,CUST-01445,luis.mueller33@example.com,Walnut Serving Board,Large,1,55.13,0.0,55.13,paid,CH,online_store
#3398,2025-12-17 18:43:12,CUST-00154,ben.koch390@example.com,Walnut Serving Board,Large,1,54.16,0.0,54.16,paid,US,online_store
#1167,2025-12-17 20:04:36,CUST-01495,max.weber243@example.com,Linen Throw Blanket,Charcoal,1,81.32,0.0,81.32,paid,NL,online_store
#1167,2025-12-17 20:04:36,CUST-01495,max.weber243@example.com,Merino Wool Beanie,Black,1,31.91,0.0,31.91,PAID,NL,online_store
#3792,2025-12-17 20:34:26,CUST-00351,lena.krueger381@example.com,Organic Cotton Tote,Cream,1,15.12,0.0,15.12,paid,US,instagram
#4284,2025-12-17 21:53:10,CUST-00189,laura.schwarz812@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.06,0.0,18.06,paid,NL,online_store
#1164,2025-12-17 22:27:12,CUST-00904,erik.becker144@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.09,0.0,18.09,paid,US,online_store
#2831,2025-12-17 23:14:39,CUST-00729,felix.neumann271@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.09,0.0,18.09,paid,US,online_store
#2831,2025-12-17 23:14:39,CUST-00729,felix.neumann271@example.com,Aurora Ceramic Mug,Black / 350ml,1,18.09,0.0,18.09,paid,US,online_store
#3250,2025-12-17 23:25:18,CUST-01090,felix.becker632@example.com,Linen Throw Blanket,Rust,1,77.1,0.0,77.1,paid,NL,online_store
#4042,2025-12-18 09:02:13,CUST-00280,julia.hoffmann358@example.com,Merino Wool Beanie,Oat,1,32.13,4.41,27.72,paid,US,online_store
#4042,2025-12-18 09:02:13,CUST-00280,julia.hoffmann358@example.com,Merino Wool Beanie,Forest,1,31.23,4.5,26.73,paid,US,online_store
#1646,2025-12-18 10:32:02,CUST-01334,liam.schmidt752@example.com,Soy Wax Candle — Cedar,Single,3,24.2,0.0,72.6,paid,FR,online_store
#1646,2025-12-18 10:32:02,CUST-01334,liam.schmidt752@example.com,Walnut Serving Board,Small,1,54.29,0.0,54.29,paid,FR,online_store
#1622,2025-12-18 10:46:07,CUST-00254,ben.schmidt615@example.com,Linen Throw Blanket,Natural,1,76.89,0.0,76.89,paid,DE,online_store
#1622,2025-12-18 10:46:07,CUST-00254,ben.schmidt615@example.com,Linen Throw Blanket,Rust,1,79.45,0.0,79.45,paid,DE,online_store
#3728,2025-12-18 10:47:33,CUST-01563,nina.richter600@example.com,Recycled Glass Vase,Amber,1,41.27,0.0,41.27,paid,DE,online_store
#2267,2025-12-18 11:02:48,CUST-01401,mia.hoffmann188@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.78,0.0,17.78,paid,FR,online_store
#1415,2025-12-18 11:21:46,CUST-00582,noah.wagner805@example.com,Aurora Ceramic Mug,Black / 350ml,1,17.73,0.0,17.73,paid,US,online_store
#2301,2025-12-18 12:18:53,CUST-00809,lena.hartmann116@example.com,Organic Cotton Tote,Cream,1,15.29,0.0,15.29,paid,AT,online_store
#3384,2025-12-18 12:36:22,CUST-01483,erik.klein923@example.com,Aurora Ceramic Mug,White / 350ml,1,17.59,0.0,17.59,paid,CH,instagram
#2788,2025-12-18 13:03:44,CUST-00594,emma.weber162@example.com,Organic Cotton Tote,Cream,1,15.06,0.0,15.06,paid,US,online_store
#4122,2025-12-18 13:17:59,CUST-00588,max.krueger336@example.com,Botanical Print A3,Fern,1,27.64,0.0,27.64,paid,GB,pos
#3755,2025-12-18 14:30:42,CUST-00594,emma.weber162@example.com,Stoneware Dinner Plate Set,Set of 6,1,97.43,0.0,97.43,paid,US,online_store
#3755,2025-12-18 14:30:42,CUST-00594,emma.weber162@example.com,Botanical Print A3,Eucalyptus,1,27.94,0.0,27.94,paid,US,online_store
#3755,2025-12-18 14:30:42,CUST-00594,emma.weber162@example.com,Linen Throw Blanket,Charcoal,1,79.76,0.0,79.76,paid,US,online_store
#1704,2025-12-18 15:56:46,CUST-01478,emma.koch318@example.com,Merino Wool Beanie,Forest,1,31.35,0.0,31.35,paid,US,online_store
#3697,2025-12-18 16:13:41,CUST-01248,nina.wagner379@example.com,Merino Wool Beanie,Oat,1,32.15,0.0,32.15,paid,NL,online_store
#4381,2025-12-18 16:32:50,CUST-00153,felix.fischer122@example.com,Recycled Glass Vase,Smoke,1,42.51,0.0,42.51,paid,US,online_store
#2989,2025-12-18 17:12:22,CUST-01264,marie.neumann291@example.com,Linen Throw Blanket,Natural,1,77.6,0.0,77.6,paid,DE,instagram
#2747,2025-12-18 17:15:45,CUST-00317,jonas.krueger953@example.com,Aurora Ceramic Mug,Sage / 350ml,1,17.72,0.0,17.72,paid,DE,online_store
#2171,2025-12-18 18:34:45,CUST-00386,julia.krueger316@example.com,Soy Wax Candle — Cedar,Single,1,24.7,0.0,24.7,paid,US,online_store
#1892,2025-12-18 22:00:33,CUST-00838,julia.klein561@example.com,Soy Wax Candle — Cedar,Single,1,24.11,0.0,24.11,paid,NL,instagram
#2867,2025-12-18 23:17:05,CUST-01216,sofia.wagner925@example.com,Brass Pour-Over Stand,Standard,1,70.03,0.0,70.03,pending,FR,online_store
